,test_accuracy,test_loss,train_loss
4076,0.6950390624999997,152.73846923828125,151.57257476806632
4077,0.6862499999999999,152.82156265258786,151.59573066711425
4078,0.6836328125,152.78662200927735,151.58180572509764
4079,0.6564453125000002,152.92061424255385,151.62743278503413
4080,0.6877734374999999,152.75859222412106,151.5886712646485
4081,0.6921093750000002,152.76539093017587,151.58479766845707
4082,0.6907421874999997,152.80088035583503,151.56238471984858
4083,0.6683984374999995,152.86743179321292,151.61487274169932
4084,0.6940625000000001,152.7890367889404,151.57205062866214
4085,0.7235546875000002,152.67908790588368,151.5431011962891
4086,0.66078125,152.9003427124024,151.62912506103515
4087,0.6796874999999999,152.75715843200695,151.60168197631836
4088,0.7066406250000001,152.6920513153076,151.56308593750006
4089,0.6796484374999998,152.8129665374756,151.5882263946533
4090,0.6928906250000005,152.7623481750489,151.57466949462895
4091,0.6926171875000002,152.7781412506104,151.57921607971187
4092,0.6714062500000001,152.82087654113766,151.6047692871094
4093,0.6927734374999996,152.76565452575684,151.57839591979982
4094,0.6717578125000003,152.81502593994142,151.60230415344245
4095,0.7126171874999998,152.66080062866214,151.56084205627442
4096,0.6786328125,152.81874916076663,151.60981559753418
4097,0.6955859375,152.72104667663578,151.5744927215576
4098,0.7106250000000002,152.65288330078127,151.54931137084967
4099,0.6825390624999997,152.80280723571778,151.5973030090332
4100,0.6955859374999996,152.74104049682617,151.56956871032725
4101,0.6904687499999999,152.78438323974598,151.57512634277344
4102,0.6939843750000003,152.75102096557617,151.58025215148928
4103,0.7056640624999997,152.7184342956543,151.55152366638185
4104,0.70171875,152.77209541320792,151.55639152526854
4105,0.6888281249999998,152.77455047607432,151.5875979614257
4106,0.6725781249999999,152.856374130249,151.60263000488283
4107,0.6985937499999998,152.71418510437013,151.56585533142092
4108,0.7073437500000003,152.68353660583492,151.57217384338375
4109,0.6918359375000003,152.77459114074713,151.5764946746826
4110,0.7003124999999997,152.70579772949216,151.56047897338857
4111,0.7053515624999995,152.70606124877935,151.5608855438233
4112,0.7138671874999997,152.66318199157718,151.55036323547372
4113,0.6910156249999999,152.72700271606445,151.5741255187988
4114,0.7003515624999999,152.7211419677734,151.5589755249024
4115,0.7313281249999994,152.53575836181642,151.52382278442386
4116,0.6981640624999995,152.71817832946778,151.5668354797363
4117,0.6982812500000004,152.76784599304207,151.56955322265628
4118,0.7160937499999994,152.66279762268076,151.54053337097167
4119,0.6863671875000001,152.71656906127927,151.59729866027826
4120,0.6865625000000001,152.77630638122557,151.59040184021003
4121,0.7036718750000001,152.692031173706,151.56102394104002
4122,0.7007031250000003,152.69260017395015,151.57052429199214
4123,0.6936718749999995,152.71052734375007,151.56992607116703
4124,0.6717187499999998,152.93442352294917,151.61458480834963
4125,0.6600000000000003,152.91690841674804,151.62978256225583
4126,0.6918359374999996,152.80082015991212,151.58792709350593
4127,0.7122265625000003,152.6492361450195,151.5509064483644
4128,0.7032421874999996,152.7097283935547,151.57280868530268
4129,0.7000781249999998,152.69637153625496,151.56497657775878
4130,0.7060546875,152.6556782531738,151.55583129882817
4131,0.6982031249999999,152.6670653533936,151.57591247558602
4132,0.6942578124999997,152.7102271270752,151.57976440429684
4133,0.6878125,152.8004172515869,151.58334091186524
4134,0.6930468750000005,152.71195121765138,151.57918533325204
4135,0.6967578124999999,152.7103360748291,151.57138061523435
4136,0.6841406249999998,152.7906620788574,151.59590194702142
4137,0.7058593749999997,152.71964721679686,151.55806991577148
4138,0.6492968750000002,152.93041465759276,151.64445045471186
4139,0.6930078125000003,152.73092971801756,151.57500503540032
4140,0.7039453125000007,152.70398300170893,151.55388084411618
4141,0.6880859374999997,152.7858784484863,151.57658126831052
4142,0.6937890624999999,152.74419830322265,151.5752610015869
4143,0.6871874999999998,152.78163909912112,151.57763381958
4144,0.6916796874999996,152.73649055480962,151.5804113006593
4145,0.7082421874999999,152.69388816833495,151.55549110412596
4146,0.6905468749999998,152.81224655151368,151.57361938476572
4147,0.708359375,152.663372116089,151.55527328491218
4148,0.6914062499999999,152.71600746154778,151.58423522949215
4149,0.6619531249999997,152.85428245544435,151.6167721557617
4150,0.6939062500000003,152.72669219970706,151.57797492980956
4151,0.7082812499999998,152.66507202148438,151.55809509277344
4152,0.6987109374999997,152.71958686828611,151.5771385955811
4153,0.7136328125000003,152.64015319824216,151.54466491699216
4154,0.7222656250000004,152.70543197631838,151.53763908386227
4155,0.6949999999999997,152.7258447265626,151.56847251892083
4156,0.7076562500000004,152.67251594543455,151.55591567993167
4157,0.6798046875000004,152.79660537719715,151.59956092834486
4158,0.6676562499999998,152.8720741271972,151.613609161377
4159,0.7010546875000001,152.6645552062988,151.57112609863282
4160,0.7028906249999997,152.67232521057124,151.55896430969244
4161,0.6840234375000003,152.79575805664058,151.59160408020017
4162,0.6776562500000004,152.84780319213868,151.60676467895507
4163,0.6992968749999994,152.71751937866216,151.5708573913575
4164,0.7204296874999996,152.59441635131836,151.5464311218261
4165,0.6810546874999995,152.77436714172362,151.59476799011233
4166,0.7000390624999999,152.77143081665034,151.56107223510747
4167,0.7016796875000005,152.7280496978759,151.56665405273444
4168,0.6855468750000001,152.79221260070796,151.58037170410148
4169,0.7081249999999999,152.6954019165038,151.55847976684584
4170,0.7055078125000002,152.68745811462398,151.56246757507316
4171,0.7051953124999997,152.67047248840336,151.56093833923342
4172,0.6977343749999997,152.72072204589847,151.57105773925787
4173,0.6700390625000004,152.89203330993652,151.60344512939452
4174,0.67015625,152.8761470794678,151.60738494873047
4175,0.6909765625000001,152.74024734497064,151.58098434448237
4176,0.6921875,152.69585700988767,151.58229026794433
4177,0.6941406249999997,152.76562538146976,151.57923576354983
4178,0.6980468749999995,152.75206359863284,151.56462509155273
4179,0.7025000000000001,152.76500335693362,151.57086677551263
4180,0.6937109375,152.79072456359856,151.57500808715824
4181,0.6919531249999996,152.76017959594722,151.58140144348144
4182,0.7124609375,152.62773544311526,151.55295555114745
4183,0.6926953124999997,152.7326393127441,151.5842520904541
4184,0.68421875,152.80814353942867,151.59025398254383
4185,0.7173046874999991,152.65322563171378,151.55017402648926
4186,0.7217187499999997,152.63774490356454,151.5422480010987
4187,0.6821093750000001,152.79207504272463,151.5778764343262
4188,0.704765625,152.71534118652337,151.56340858459473
4189,0.6887890624999997,152.7585130310058,151.58514694213855
4190,0.7003906250000002,152.70679656982426,151.56077156066897
